"ООО КОЛЬСКАЯ ВЕРФЬ";;;;;;;"Стр. 1";;
;;;;;;

"за период с 01.12.2015 00:00:00  по  31.12.2015 23:59:59";;;;;;;;;;
;;;;;;
"Детализация оказанных услуг по Абонентскому номеру  +79113083788";;;;;;;;;;;;;

"Дата";;;"Время";;"Абонентский номер,адрес электроннойпочты, точкадоступа";"Прод/Объем";;"Единицатарификации(мин, сек, шт,Kb, Mb)";"Вид услуги";"Место вызова";"Стоимость (сНДС),  руб.";;
"25.12.15";;;"01:04:46";;"79212885908";"1";;"Штука";"Входящие";"Столичный фил. ПАО""МегаФон""";"0.00";;
"25.12.15";;;"01:04:52";;"79212885908";"1";;"Штука";"Входящие";"Столичный фил. ПАО""МегаФон""";"0.00";;
"25.12.15";;;"01:06:18";;"79212885908";"1";;"Штука";"Входящие";"Столичный фил. ПАО""МегаФон""";"0.00";;
"25.12.15";;;"01:10:17";;"79212885908";"1";;"Штука";"Исходящие";"Столичный фил. ПАО""МегаФон""";"0.50";;
"25.12.15";;;"01:10:39";;"79212885908";"1";;"Штука";"Исходящие";"Столичный фил. ПАО""МегаФон""";"0.50";;
"25.12.15";;;"01:13:26";;"79212885908";"1";;"Штука";"Входящие";"Столичный фил. ПАО""МегаФон""";"0.00";;
"25.12.15";;;"02:16:42";;"ptcp=000010000";"20720";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"0.67";;
"25.12.15";;;"04:16:42";;"ptcp=000010000";"14740";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"0.67";;
"25.12.15";;;"05:16:42";;"ptcp=000010000";"8461";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"0.67";;
"25.12.15";;;"06:16:43";;"ptcp=000010000";"35347";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"0.67";;
"25.12.15";;;"07:11:42";;"74952121218";"81";;"Секунда";"Исходящая связь";"Столичный фил. ПАО""МегаФон""";"0.00";;
"25.12.15";;;"07:13:56";;"ptcp=000010000";"34599";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"0.67";;
"25.12.15";;;"07:15:07";;"ptcp=000010000";"8689";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"0.67";;
"25.12.15";;;"07:15:32";;"ptcp=000010000";"11239";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"0.67";;
"25.12.15";;;"07:15:56";;"ptcp=000010000";"11195";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"0.67";;
"25.12.15";;;"07:16:15";;"ptcp=000010000";"11302";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"0.67";;
"25.12.15";;;"07:16:37";;"ptcp=000010000";"11303";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"0.67";;
"25.12.15";;;"07:16:55";;"ptcp=000010000";"11197";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"0.67";;
"25.12.15";;;"07:17:17";;"ptcp=000010000";"11302";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"0.67";;
"25.12.15";;;"07:17:39";;"ptcp=000010000";"22336";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"0.67";;
"25.12.15";;;"07:18:19";;"ptcp=000010000";"22130";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"0.67";;
"25.12.15";;;"07:18:55";;"ptcp=000010000";"11262";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"0.67";;
"25.12.15";;;"07:19:13";;"ptcp=000010000";"11299";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"0.67";;
"25.12.15";;;"07:19:31";;"ptcp=000010000";"11198";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"0.67";;
"25.12.15";;;"07:25:27";;"ptcp=000010000";"262013";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"1.33";;
"25.12.15";;;"07:46:31";;"74952121218";"68";;"Секунда";"Исходящая связь";"Столичный фил. ПАО""МегаФон""";"0.00";;
"25.12.15";;;"07:48:52";;"ptcp=000010000";"11356";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"0.67";;
"25.12.15";;;"07:49:14";;"ptcp=000010000";"9449";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"0.67";;
"25.12.15";;;"07:50:40";;"ptcp=000010000";"24280";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"0.67";;
"25.12.15";;;"07:51:00";;"ptcp=000010000";"24624";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"0.67";;

"Место вызова - местонахождение абонента  при пользовании услугой ";;;;;;;;;;
"ООО КОЛЬСКАЯ ВЕРФЬ";;;;;;;"Стр. 155";;
;;;;;;

"за период с 01.12.2015 00:00:00  по  31.12.2015 23:59:59";;;;;;;;;;
;;;;;;
"Детализация оказанных услуг по Абонентскому номеру  +79212885901";;;;;;;;;;;;;
"Дата";;;"Время";;"Абонентский номер,адрес электроннойпочты, точкадоступа";"Прод/Объем";;"Единицатарификации(мин, сек, шт,Kb, Mb)";"Вид услуги";"Место вызова";"Стоимость (сНДС),  руб.";;
"25.12.15";;;"07:51:21";;"ptcp=000010000";"332357";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"1.33";;
"25.12.15";;;"07:59:56";;"79147234735";"1";;"Штука";"Входящие";"Столичный фил. ПАО""МегаФон""";"0.00";;
"25.12.15";;;"08:00:56";;"79147234735";"813";;"Секунда";"Исходящая связь";"Столичный фил. ПАО""МегаФон""";"0.00";;
"25.12.15";;;"08:14:38";;"ptcp=000010000";"9500";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"0.67";;
"25.12.15";;;"08:15:06";;"ptcp=000010000";"63282";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"0.67";;
"25.12.15";;;"08:15:42";;"ptcp=000010000";"11312";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"0.67";;
"25.12.15";;;"08:16:23";;"ptcp=000010000";"84446";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"0.67";;
"25.12.15";;;"08:16:26";;"79262000109";"1";;"Штука";"Входящие";"Столичный фил. ПАО""МегаФон""";"0.00";;
"25.12.15";;;"08:16:28";;"79262000109";"1";;"Штука";"Входящие";"Столичный фил. ПАО""МегаФон""";"0.00";;
"25.12.15";;;"08:16:52";;"ptcp=000010000";"27116";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"0.67";;
"25.12.15";;;"08:17:21";;"ptcp=000010000";"211659";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"0.67";;
"25.12.15";;;"08:18:20";;"ptcp=000010000";"49294";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"0.67";;
"25.12.15";;;"08:18:50";;"ptcp=000010000";"11364";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"0.67";;
"25.12.15";;;"08:19:07";;"ptcp=000010000";"11260";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"0.67";;
"25.12.15";;;"08:19:23";;"ptcp=000010000";"11415";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"0.67";;
"25.12.15";;;"08:21:32";;"ptcp=000010000";"679672";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"2.00";;
"25.12.15";;;"09:01:57";;"79212885911";"46";;"Секунда";"Исходящая связь";"Столичный фил. ПАО""МегаФон""";"0.00";;
"25.12.15";;;"09:21:32";;"ptcp=000010000";"4271314";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"11.31";;
"25.12.15";;;"09:30:06";;"9646800655";"127";;"Секунда";"Входящая связь";"Столичный фил. ПАО""МегаФон""";"0.00";;
"25.12.15";;;"10:10:04";;"79212885920";"76";;"Секунда";"Исходящая связь";"Столичный фил. ПАО""МегаФон""";"0.00";;
"25.12.15";;;"10:17:14";;"79150730812";"68";;"Секунда";"Исходящая связь";"Столичный фил. ПАО""МегаФон""";"0.00";;
"25.12.15";;;"10:20:15";;"79212861924";"270";;"Секунда";"Исходящая связь";"Столичный фил. ПАО""МегаФон""";"0.00";;
"25.12.15";;;"10:21:32";;"ptcp=000010000";"3713772";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"9.98";;
"25.12.15";;;"10:34:43";;"79212885920";"45";;"Секунда";"Исходящая связь";"Столичный фил. ПАО""МегаФон""";"0.00";;
"25.12.15";;;"10:50:22";;"79851112050";"20";;"Секунда";"Исходящая связь";"Столичный фил. ПАО""МегаФон""";"0.00";;
"25.12.15";;;"10:55:20";;"9150730812";"201";;"Секунда";"Входящая связь";"Столичный фил. ПАО""МегаФон""";"0.00";;
"25.12.15";;;"10:58:30";;;"0";;"Секунда";"Входящая связь";"Столичный фил. ПАО""МегаФон""";"0.00";;
"25.12.15";;;"10:58:57";;"79852973053";"75";;"Секунда";"Исходящая связь";"Столичный фил. ПАО""МегаФон""";"0.00";;
"25.12.15";;;"11:07:39";;"ptcp=000010000";"25007";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"0.67";;
"25.12.15";;;"11:08:30";;"9150730812";"234";;"Секунда";"Входящая связь";"Столичный фил. ПАО""МегаФон""";"0.00";;
"25.12.15";;;"11:16:58";;"ptcp=000010000";"11501";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"0.67";;

"Место вызова - местонахождение абонента  при пользовании услугой ";;;;;;;;;;
"ООО КОЛЬСКАЯ ВЕРФЬ";;;;;;;"Стр. 156";;
;;;;;;

"за период с 01.12.2015 00:00:00  по  31.12.2015 23:59:59";;;;;;;;;;
;;;;;;
"Детализация оказанных услуг по Абонентскому номеру  +79212885901";;;;;;;;;;;;;
"Дата";;;"Время";;"Абонентский номер,адрес электроннойпочты, точкадоступа";"Прод/Объем";;"Единицатарификации(мин, сек, шт,Kb, Mb)";"Вид услуги";"Место вызова";"Стоимость (сНДС),  руб.";;
"25.12.15";;;"11:18:02";;"79212885920";"46";;"Секунда";"Исходящая связь";"Столичный фил. ПАО""МегаФон""";"0.00";;
"25.12.15";;;"11:20:09";;"79212885920";"105";;"Секунда";"Исходящая связь";"Столичный фил. ПАО""МегаФон""";"0.00";;
"25.12.15";;;"11:24:58";;"ptcp=000010000";"353222";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"1.33";;
"25.12.15";;;"11:45:33";;"9851112050";"35";;"Секунда";"Входящая связь";"Столичный фил. ПАО""МегаФон""";"0.00";;
"25.12.15";;;"11:55:06";;"ptcp=000010000";"11585";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"0.67";;
"25.12.15";;;"11:55:51";;"79113003107";"1";;"Штука";"Входящие";"Столичный фил. ПАО""МегаФон""";"0.00";;
"25.12.15";;;"11:55:57";;"9113003107";"56";;"Секунда";"Входящая связь";"Столичный фил. ПАО""МегаФон""";"0.00";;
"25.12.15";;;"12:14:09";;"79319770529";"16";;"Секунда";"Входящая связь";"Столичный фил. ПАО""МегаФон""";"0.00";;
"25.12.15";;;"12:17:45";;"ptcp=000010000";"268225";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"1.33";;
"25.12.15";;;"13:17:45";;"ptcp=000010000";"55512";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"0.67";;
"25.12.15";;;"13:30:29";;"79255562570";"1";;"Штука";"Входящие";"Столичный фил. ПАО""МегаФон""";"0.00";;
"25.12.15";;;"14:02:39";;"79255562570";"52";;"Секунда";"Исходящая связь";"Столичный фил. ПАО""МегаФон""";"0.00";;
"25.12.15";;;"14:04:47";;"9113003107";"49";;"Секунда";"Входящая связь";"Столичный фил. ПАО""МегаФон""";"0.00";;
"25.12.15";;;"14:09:10";;"ptcp=000010000";"78888";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"0.67";;
"25.12.15";;;"14:18:51";;"79113189999";"162";;"Секунда";"Исходящая связь";"Столичный фил. ПАО""МегаФон""";"0.00";;
"25.12.15";;;"14:21:39";;"ptcp=000010000";"302";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"0.67";;
"25.12.15";;;"14:26:19";;"ptcp=000010000";"10839";;"Байт";"Пакетная передачаданных";"Столичный фил. ПАО""МегаФон""";"0.67";;
